Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud,posee_conectividad
San Juan,Caucete,Las Talas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-31.6009569892315,-68.2979743657121,NO
San Juan,Caucete,Las Talas - Los Médanos,805,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035040,-31.6009569892314,-68.2979743657121,NO
San Juan,Caucete,Los Medanos,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-31.6267504756331,-68.2618585178493,NO
San Juan,Caucete,Marayes,99,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035050,-31.4776695630337,-67.3093651877693,NO
San Juan,Caucete,Pie de Palo,817,NO,NO,NO,NO,NO,NO,NO,NO,SI,70035060,-31.6609347801137,-68.2204015492999,SI
San Juan,Caucete,Vallecito,404,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035070,-31.7403744670002,-67.9885245900589,NO
San Juan,Caucete,Villa Independencia,823,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035080,-31.6245292071939,-68.3138150331219,NO
San Juan,Chimbas,Chimbas,87258,SI,NO,SI,SI,NO,SI,SI,SI,SI,70042010,-31.4929011532856,-68.4840477499344,SI
San Juan,Chimbas,El Mogote,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-31.4800263304441,-68.4821821646732,NO
Buenos Aires,Marcos Paz,Marcos Paz,50460,SI,SI,SI,SI,SI,SI,SI,SI,SI,6525020,-34.7965436888808,-58.8778211205753,SI
Buenos Aires,Mercedes,Goldney,85,NO,NO,NO,NO,NO,NO,NO,NO,NO,6532005,-34.6029546709308,-59.288213732192,NO
Buenos Aires,Mercedes,Gowland,1738,NO,NO,NO,NO,NO,SI,NO,SI,SI,6532010,-34.652429281715,-59.3523186300108,SI
Buenos Aires,Mercedes,Jorge Born,191,NO,NO,NO,NO,NO,SI,NO,NO,NO,6532030,-34.69896,-59.31944,SI
Buenos Aires,Mercedes,Mercedes,56116,SI,SI,SI,SI,SI,SI,SI,SI,SI,6532020,-34.6521715354886,-59.4295981722689,SI
Buenos Aires,Mercedes,Tomás Jofré,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6532020,-34.698955554941,-59.3194428313109,NO
Buenos Aires,Merlo,Libertad,112806,SI,SI,SI,SI,SI,SI,SI,SI,SI,6539010,-34.7085422423529,-58.6795867252566,SI
Buenos Aires,Merlo,Mariano Acosta,60717,SI,SI,NO,SI,NO,SI,SI,SI,SI,6539010,-34.7154808073462,-58.7976740413845,SI
Buenos Aires,Merlo,Merlo,274130,SI,SI,SI,SI,SI,SI,SI,SI,SI,6539010,-34.6823277014068,-58.7436432079669,SI
Buenos Aires,Ezeiza,Aeropuerto Internacional Ezeiza,5651,SI,SI,SI,SI,SI,NO,SI,SI,SI,6270010,-34.8128216283518,-58.5521650062885,SI
Buenos Aires,Ezeiza,Canning,3444,SI,SI,SI,SI,NO,SI,SI,SI,SI,6270010,-34.8962283957338,-58.5087006002723,SI
Buenos Aires,Ezeiza,Carlos Spegazzini,25990,SI,SI,SI,SI,NO,SI,SI,SI,SI,6270010,-34.9338489869515,-58.5780017334776,SI
Buenos Aires,Ezeiza,José Maria Ezeiza,56219,SI,SI,SI,SI,SI,SI,SI,SI,SI,6270010,-34.8536100103068,-58.5195521653909,SI
Buenos Aires,Ezeiza,La Unión,33227,SI,SI,NO,SI,SI,NO,SI,SI,SI,6270010,-34.8503859677023,-58.5558695462288,SI
Buenos Aires,Ezeiza,Tristán Suarez,37944,SI,SI,SI,SI,NO,SI,SI,SI,SI,6270010,-34.8851527149847,-58.5700335845498,SI
Buenos Aires,Florencio Varela,Bosques,64077,SI,SI,SI,SI,NO,SI,SI,SI,SI,6274010,-34.827580702831,-58.2229120039488,SI
Entre Ríos,Uruguay,Colonia Elía,741,NO,NO,NO,NO,NO,SI,SI,NO,SI,30098030,-32.6723717845853,-58.325119237234,SI
Entre Ríos,Uruguay,Concepción del Uruguay,72528,SI,SI,SI,SI,NO,SI,SI,SI,SI,30098040,-32.4853601673728,-58.2320517380782,SI
Entre Ríos,Uruguay,Estancia San Pedro,0,NO,NO,NO,NO,NO,SI,NO,NO,NO,,-32.2669,-58.6294,SI
Entre Ríos,Uruguay,Herrera,1251,SI,NO,NO,NO,NO,SI,SI,NO,SI,30098060,-32.434613979879,-58.6330137118779,SI
Entre Ríos,Uruguay,Las Moscas,383,NO,NO,NO,SI,NO,SI,SI,NO,SI,30098070,-32.0926666859344,-58.9575923552082,SI
Entre Ríos,Uruguay,Líbaros,230,NO,NO,NO,NO,NO,SI,SI,NO,NO,30098080,-32.2629479332194,-58.9066108120783,SI
Entre Ríos,Uruguay,Pronunciamiento,976,NO,NO,NO,SI,NO,SI,SI,SI,SI,30098100,-32.3456507831337,-58.4438591145895,SI
Entre Ríos,Uruguay,Rocamora,281,NO,NO,NO,NO,NO,SI,SI,NO,NO,30098110,-32.3459729612346,-58.9697454142681,SI
Entre Ríos,Uruguay,Santa Anita,1187,NO,NO,NO,SI,NO,SI,SI,NO,SI,30098120,-32.1762466320214,-58.7864822456477,SI
Entre Ríos,Uruguay,Villa Mantero,1427,SI,NO,NO,SI,SI,SI,SI,SI,SI,30098130,-32.3987091260597,-58.7440638984338,SI
Entre Ríos,Uruguay,Villa San Justo,1337,NO,NO,NO,SI,NO,SI,SI,SI,SI,30098140,-32.446319897702,-58.4359138343848,SI
Entre Ríos,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),639,NO,NO,NO,NO,NO,SI,SI,SI,SI,30098150,-32.1800624013874,-58.9301272035017,SI
Entre Ríos,Victoria,Antelo,211,NO,NO,NO,NO,NO,NO,NO,NO,NO,30105010,-32.5338102554011,-60.0356966118049,NO
Entre Ríos,Victoria,Charigüé,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.9331069681438,-60.5907241451802,NO
Entre Ríos,Victoria,Laguna del Pescado,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.6900337710703,-60.011835871903,NO
Entre Ríos,Victoria,Molino Doll,139,NO,NO,NO,NO,NO,SI,NO,NO,SI,30105040,-32.3100409280054,-60.4202063551195,SI
Buenos Aires,Tres Arroyos,Micaela Cascallares (Est. Cascallares),567,NO,NO,NO,SI,NO,SI,SI,SI,SI,6833050,-38.4926790060303,-60.4684232796744,SI
Buenos Aires,Tres Arroyos,Orense,2063,NO,NO,NO,SI,NO,SI,SI,SI,SI,6833060,-38.6855169253543,-59.7764287092023,SI
Buenos Aires,Tres Arroyos,Reta,495,NO,NO,NO,NO,NO,SI,SI,SI,SI,6833070,-38.8970805514765,-60.343409791669,SI
Buenos Aires,Tres Arroyos,San Francisco de Bellocq,523,NO,NO,NO,NO,NO,SI,SI,SI,SI,6833080,-38.6931705173547,-60.0141786926695,SI
Buenos Aires,Tres Arroyos,San Mayol,63,NO,NO,NO,NO,NO,SI,NO,NO,NO,6833090,-38.3177365227324,-60.0258421214843,SI
Buenos Aires,Tres Arroyos,Tres Arroyos,46867,SI,SI,SI,SI,SI,SI,SI,SI,SI,6833100,-38.3771785795114,-60.2755588939396,SI
Buenos Aires,Tres Arroyos,Villa Rodríguez (Est. Barrow),17,NO,NO,NO,NO,NO,NO,NO,NO,SI,6833110,-38.3125817693893,-60.2324995777758,SI
Buenos Aires,Tres De Febrero,11 De Septiembre,4402,SI,SI,NO,SI,NO,NO,SI,SI,SI,6840010,-34.566314345456,-58.6183600679169,SI
Buenos Aires,Tres De Febrero,Caseros,91280,SI,SI,NO,SI,SI,SI,SI,SI,SI,6840010,-34.608872950993,-58.5636644572416,SI
Buenos Aires,Tres De Febrero,Churruca,5846,SI,SI,NO,SI,NO,NO,SI,SI,SI,6840010,-34.5589664800215,-58.6228016204112,SI
Buenos Aires,Merlo,Pontevedra,37628,SI,SI,NO,SI,NO,SI,SI,SI,SI,6539010,-34.7467959489481,-58.7060431536772,SI
Buenos Aires,Merlo,San Antonio De Padua,42377,SI,SI,SI,SI,NO,SI,SI,SI,SI,6539010,-34.6698581359268,-58.697930436646,SI
Buenos Aires,Monte,Abbott,603,NO,NO,NO,NO,NO,SI,SI,SI,SI,6547010,-35.2825062106661,-58.8042619084922,SI
Buenos Aires,Monte,San Miguel del Monte (Est. Monte),17005,SI,SI,SI,SI,NO,SI,SI,SI,SI,6547020,-35.4391643240479,-58.8094598355672,SI
Buenos Aires,Monte,Zenón Videla Dorna,76,NO,NO,NO,NO,NO,NO,NO,NO,SI,6547030,-35.5447734044526,-58.8855911917932,SI
Buenos Aires,Monte Hermoso,Balneario Sauce Grande,118,SI,NO,NO,SI,NO,NO,SI,SI,SI,6553010,-38.995357691335,-61.2152015930805,SI
Buenos Aires,Monte Hermoso,Monte Hermoso,6351,SI,NO,NO,SI,NO,NO,SI,SI,SI,6553020,-38.9815065384254,-61.3005457486605,SI
Buenos Aires,Moreno,Cuartel V,45231,SI,SI,SI,SI,NO,SI,SI,SI,SI,6560010,-34.5586595722532,-58.8163010886698,SI
Buenos Aires,Moreno,Francisco Alvarez,27954,SI,SI,SI,SI,NO,SI,SI,SI,SI,6560010,-34.6073137077479,-58.859942785434,SI
Buenos Aires,Florencio Varela,Villa Vatteone,44632,SI,SI,NO,SI,NO,NO,SI,SI,SI,6274010,-34.8303193176345,-58.2635239901185,SI
Buenos Aires,Florentino Ameghino,Blaquier,676,NO,NO,NO,NO,SI,SI,SI,SI,SI,6277010,-34.6356616332748,-62.4786821321875,SI
Buenos Aires,Florentino Ameghino,Florentino Ameghino,7225,SI,NO,NO,NO,NO,NO,SI,SI,SI,6277020,-34.846677699169,-62.4671575805384,SI
Buenos Aires,Florentino Ameghino,Porvenir,156,NO,NO,NO,NO,NO,SI,NO,NO,NO,6277030,-34.9522292183733,-62.2174229886622,SI
Buenos Aires,General Alvarado,Centinela del Mar,1,NO,NO,NO,NO,NO,SI,NO,NO,NO,6280005,-38.4348806367321,-58.216863731472,SI
Buenos Aires,General Alvarado,Comandante Nicanor Otamendi,6623,NO,NO,SI,SI,SI,SI,SI,SI,SI,6280010,-38.1119335118514,-57.8415353121543,SI
Buenos Aires,General Alvarado,Mar del Sur,453,NO,NO,SI,NO,NO,SI,SI,SI,SI,6280020,-38.3446881533109,-57.9920393065731,SI
Buenos Aires,General Alvarado,Mechongué,1307,SI,NO,NO,NO,NO,SI,SI,SI,SI,6280030,-38.1486545138318,-58.2230121065801,SI
Buenos Aires,General Alvarado,Miramar,29433,SI,SI,SI,SI,SI,SI,SI,SI,SI,6280040,-38.2707429318083,-57.8404714577536,SI
Buenos Aires,General Alvear,General Alvear,9812,NO,NO,NO,SI,SI,NO,SI,SI,SI,6287010,-36.0229384341367,-60.0147935726886,SI
Buenos Aires,General Arenales,Arribeños,2910,SI,SI,SI,SI,NO,SI,SI,SI,SI,6294010,-34.2101542565966,-61.3548577979495,SI
Jujuy,Doctor Manuel Belgrano,La Almona,42,NO,SI,NO,NO,NO,NO,NO,NO,NO,38021020,-24.2607538226752,-65.395737692293,SI
Buenos Aires,Moreno,La Reja,39685,SI,SI,SI,SI,SI,SI,SI,SI,SI,6560010,-34.6452391234366,-58.8380252692761,SI
Buenos Aires,Moreno,Moreno,177572,SI,SI,SI,SI,SI,SI,SI,SI,SI,6560010,-34.637632238148,-58.7921362740593,SI
Buenos Aires,Moreno,Paso Del Rey,49553,SI,SI,NO,SI,SI,SI,NO,SI,SI,6560010,-34.6353876829627,-58.7503180890016,SI
Buenos Aires,Moreno,Trujui,112511,SI,SI,SI,SI,NO,SI,SI,SI,SI,6560010,-34.5941439978594,-58.7557346559769,SI
Buenos Aires,Morón,Castelar,107962,SI,SI,NO,SI,NO,SI,SI,SI,SI,6568010,-34.6644131034283,-58.6456427123911,SI
Buenos Aires,Morón,El Palomar,59312,SI,SI,SI,SI,SI,SI,SI,SI,SI,6568010,-34.617707172718,-58.601533043415,SI
Buenos Aires,Necochea,Energía,63,NO,NO,NO,NO,NO,SI,NO,NO,NO,6581025,-38.5580125335608,-59.3364566671065,SI
San Luis,Libertador Grl. San Martín,Los Comederos,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.7289421728431,-65.7305490571348,NO
Buenos Aires,Morón,Haedo,39511,SI,SI,SI,SI,NO,SI,SI,SI,SI,6568010,-34.6440661183216,-58.5978176171897,SI
Buenos Aires,Morón,Moron,96240,SI,SI,SI,SI,SI,SI,SI,SI,SI,6568010,-34.6652227151167,-58.6190557007973,SI
Buenos Aires,Morón,Villa Sarmiento,18082,SI,SI,SI,SI,NO,SI,SI,SI,SI,6568010,-34.6346596523214,-58.5715757135423,SI
Buenos Aires,Navarro,José Juan Almeyra,207,NO,NO,NO,NO,NO,NO,NO,NO,NO,6574010,-34.9232643360691,-59.5422519447044,NO
Buenos Aires,Navarro,Las Marianas,485,NO,NO,NO,NO,NO,SI,NO,NO,NO,6574020,-35.053926378156,-59.5131011825281,SI
Buenos Aires,Navarro,Navarro,13224,SI,SI,SI,SI,SI,SI,SI,SI,SI,6574030,-35.0036066018879,-59.2774163163898,SI
Buenos Aires,Navarro,Villa Moll (Est. Moll),592,NO,NO,NO,SI,NO,SI,SI,NO,NO,6574040,-35.0782490606759,-59.651945539681,SI
Buenos Aires,Necochea,Claraz,639,NO,NO,NO,NO,NO,SI,SI,NO,NO,6581010,-37.8918269607856,-59.2866977775565,SI
Buenos Aires,Necochea,Costa Bonita,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,6581040,-38.559592,-58.6306517,SI
Buenos Aires,Tres De Febrero,Saenz Peña,11666,SI,SI,NO,SI,SI,NO,SI,SI,SI,6840010,-34.5992886088748,-58.5320796402641,SI
Buenos Aires,Tres De Febrero,Santos Lugares,17205,SI,SI,NO,SI,NO,SI,SI,SI,SI,6840010,-34.5991533496562,-58.5478835120962,SI
Buenos Aires,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),24967,SI,SI,NO,SI,NO,NO,SI,SI,SI,6840010,-34.5822981982887,-58.5802932642206,SI
Buenos Aires,Tres De Febrero,Villa Raffo,7948,SI,SI,NO,SI,NO,NO,SI,SI,SI,6840010,-34.6083090753398,-58.5319718083201,SI
Buenos Aires,Tres Lomas,Ingeniero Thompson,150,NO,NO,NO,NO,NO,NO,SI,NO,NO,6847010,-36.6102541131892,-62.9109612139671,SI
Buenos Aires,Tres Lomas,Tres Lomas,8061,SI,SI,SI,SI,NO,SI,SI,SI,SI,6847020,-36.458109497037,-62.8621355091327,SI
Buenos Aires,Vicente López,Carapachay,14923,SI,SI,NO,SI,NO,NO,SI,SI,SI,6861010,-34.5259149691463,-58.5357639427634,SI
Buenos Aires,Vicente López,Florida,47339,SI,SI,NO,SI,NO,SI,SI,SI,SI,6861010,-34.5327432636609,-58.4910979599198,SI
San Luis,Libertador Grl. San Martín,Paso Grande,427,NO,NO,NO,NO,NO,SI,SI,NO,NO,74063050,-32.8769737284291,-65.6345301522077,SI
Buenos Aires,Vicente López,Florida Oeste,27261,SI,SI,NO,SI,SI,SI,SI,SI,SI,6861010,-34.5394223366496,-58.5148137943065,SI
Buenos Aires,Vicente López,La Lucila,12014,SI,SI,NO,SI,NO,NO,SI,SI,SI,6861010,-34.4985433329471,-58.486582489457,SI
Buenos Aires,Vicente López,Munro,35234,SI,SI,SI,SI,SI,SI,SI,SI,SI,6861010,-34.5272623078248,-58.5255060588714,SI
Buenos Aires,Vicente López,Olivos,74242,SI,SI,SI,SI,SI,NO,SI,SI,SI,6861010,-34.512161433984,-58.4985444232342,SI
Buenos Aires,Vicente López,Vicente López,23668,SI,SI,SI,SI,NO,SI,SI,SI,SI,6861010,-34.525536745172,-58.4736495025234,SI
Buenos Aires,Vicente López,Villa Adelina,9122,NO,SI,NO,SI,NO,NO,NO,SI,SI,6861010,-34.5287596487564,-58.5460242623901,SI
Ciudad Autónoma de Buenos Aires,COMUNA 09,LINIERS,44132,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6437960835294,-58.5191298958228,SI
Córdoba,San Alberto,San Lorenzo,122,NO,NO,NO,NO,NO,SI,NO,SI,SI,14126140,-31.6822276756771,-65.0255685400222,SI
Córdoba,San Alberto,San Martín,225,NO,NO,NO,NO,NO,NO,NO,NO,NO,14126150,-31.8969863219692,-65.5246625976026,NO
Córdoba,San Alberto,San Pedro,3361,NO,NO,NO,SI,NO,SI,NO,NO,SI,14126160,-31.9368244076607,-65.2192402223011,SI
Córdoba,San Alberto,San Vicente,658,NO,NO,NO,SI,NO,SI,SI,NO,SI,14126170,-31.8549846523947,-65.4304499825783,SI
Córdoba,San Alberto,Sauce Arriba,471,NO,NO,NO,NO,NO,SI,NO,NO,NO,14126180,-31.9143833881487,-65.1687928322254,SI
Córdoba,San Alberto,Tasna,5,NO,NO,NO,NO,NO,NO,NO,NO,NO,14126190,-31.6303406921333,-65.1483381584252,NO
Córdoba,San Alberto,Villa Cura Brochero,6351,NO,SI,NO,SI,NO,SI,NO,SI,SI,14126200,-31.7063690825109,-65.0191109777329,SI
Córdoba,San Alberto,Villa Sarmiento,5207,SI,NO,NO,SI,NO,SI,NO,NO,SI,14126210,-31.9366572471396,-65.191796702404,SI
Córdoba,San Javier,Conlara,153,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133010,-32.0788609958395,-65.2312586416728,SI
Ciudad Autónoma de Buenos Aires,COMUNA 09,MATADEROS,64436,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6583682885816,-58.5017319521438,SI
Entre Ríos,Victoria,Rincón de Nogoyá,0,NO,NO,NO,NO,NO,SI,SI,NO,SI,,-32.7840822565326,-59.9066011827697,SI
Entre Ríos,Victoria,Victoria,30623,SI,NO,NO,SI,NO,SI,SI,SI,SI,30105060,-32.6205968368011,-60.1533126380173,SI
Entre Ríos,Villaguay,Estación Raíces,138,SI,NO,NO,NO,NO,SI,SI,NO,SI,30113010,-31.908248192653,-59.2606926522048,SI
Entre Ríos,Villaguay,Ingeniero Miguel Sajaroff,399,NO,NO,NO,NO,NO,SI,SI,NO,NO,30113020,-31.9569336301554,-58.8491174614017,SI
Entre Ríos,Villaguay,Jubileo,631,NO,NO,NO,SI,NO,SI,SI,NO,SI,30113030,-31.7336733349136,-58.634038044354,SI
Entre Ríos,Villaguay,Mojones Norte,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,,-31.5083237598534,-59.2008898465196,SI
Entre Ríos,Villaguay,Paso de la Laguna,348,NO,NO,NO,NO,NO,SI,NO,NO,NO,30113050,-31.8057649065599,-59.1651613714524,SI
Ciudad Autónoma de Buenos Aires,COMUNA 15,CHACARITA,27761,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.5883730730472,-58.4541748568778,SI
Mendoza,Luján de Cuyo,Los Manantiales,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-32.8990128008468,-69.3340868979844,SI
Mendoza,Luján de Cuyo,Luján de Cuyo,82615,SI,NO,SI,SI,NO,SI,SI,SI,SI,50063090,-33.0328665626243,-68.8912066261393,SI
Mendoza,Luján de Cuyo,MAYOR DRUMMOND,0,NO,NO,NO,SI,NO,SI,NO,SI,SI,,-33.0038391611615,-68.8612966964436,SI
Mendoza,Luján de Cuyo,Perdriel,8531,SI,NO,SI,SI,NO,SI,SI,SI,NO,50063100,-33.0690096392441,-68.8986010698045,SI
Mendoza,Luján de Cuyo,Piedras Blancas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-33.0198804741995,-69.3030036808918,NO
San Luis,Libertador Grl. San Martín,Mesilla Del Cura,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.44741394,-65.82632991,NO
Ciudad Autónoma de Buenos Aires,COMUNA 15,PARQUE CHAS,17489,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.5855218978064,-58.4791226108546,SI
Mendoza,Luján de Cuyo,Potrerillos,292,NO,NO,NO,SI,SI,SI,SI,SI,SI,50063110,-32.945486814506,-69.2086449063504,SI
Mendoza,Luján de Cuyo,Ugarteche,4561,NO,NO,NO,SI,NO,SI,SI,SI,SI,50063120,-33.2109451573216,-68.8972088041994,SI
Mendoza,Luján de Cuyo,Valle Del Sol,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-33.0174255607471,-69.2972914626044,NO
Mendoza,Luján de Cuyo,Villa El Refugio,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.9975296309707,-69.317680250878,NO
Mendoza,Luján de Cuyo,VISTALBA,0,NO,NO,NO,SI,NO,SI,NO,SI,SI,,-33.0237918976098,-68.9247432402669,SI
Mendoza,Maipú,Barrancas,194,NO,NO,NO,NO,NO,SI,SI,SI,SI,50070010,-33.0833355400244,-68.7343792557021,SI
Mendoza,Maipú,Barrio Jesús de Nazaret,399,NO,NO,NO,NO,NO,SI,NO,NO,NO,50070020,-33.0103244179699,-68.7265920537237,SI
Mendoza,Maipú,COQUIMBITO,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,,-32.9792545593489,-68.8089838444183,SI
Córdoba,San Javier,Cruz Caña,186,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133030,-32.2779029026256,-65.0273777504727,SI
Córdoba,San Javier,Dos Arroyos,46,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133040,-31.8716867538421,-64.992749639447,SI
Córdoba,San Javier,El Pantanillo,108,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133050,-31.8862653496977,-64.990651569992,SI
Córdoba,San Javier,El Pueblito,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-31.951097322144,-65.0721507920682,NO
Córdoba,San Javier,El Valle,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-31.951097322144,-65.0721507920682,NO
Córdoba,San Javier,La Paz,1189,NO,NO,NO,NO,SI,SI,SI,SI,SI,14133060,-32.2172752387548,-65.0511157108409,SI
Córdoba,San Javier,La Población,504,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133070,-32.0660031804969,-65.0309086009182,SI
Córdoba,San Javier,La Ramada,60,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133080,-32.2996521283095,-65.0361512187387,SI
Córdoba,San Javier,La Travesía,168,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133090,-32.1066758248056,-65.063758957899,SI
Córdoba,San Javier,Las Chacras,535,NO,NO,NO,NO,NO,NO,NO,NO,NO,14133095,-32.2418447787663,-65.0340964238205,NO
Córdoba,San Javier,Las Tapias,719,NO,NO,NO,NO,NO,SI,NO,SI,SI,14133100,-31.9522279195169,-65.1014219744873,SI
Córdoba,San Javier,Loma Bola,418,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133105,-32.2189295558758,-65.0285126897579,SI
Córdoba,San Javier,Los Cerrillos,2283,NO,NO,NO,NO,NO,SI,SI,SI,SI,14133110,-31.9737899960039,-65.4376442516279,SI
Córdoba,San Javier,Los Hornillos,920,SI,NO,NO,NO,NO,SI,SI,SI,SI,14133120,-31.9017353099654,-64.9900890034519,SI
Córdoba,San Javier,Los Molles,184,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133130,-31.9620954005051,-65.0383138664304,SI
Córdoba,San Javier,Los Romeros,0,NO,NO,NO,NO,NO,SI,NO,NO,NO,,-32.1379667827758,-65.223236085238,SI
Córdoba,San Javier,Luyaba,727,NO,NO,NO,NO,NO,SI,SI,NO,SI,14133150,-32.1483422464594,-65.056618698571,SI
Córdoba,San Javier,Quebracho Ladeado,165,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133155,-32.2570957550243,-65.0309211927709,SI
Córdoba,San Javier,Quebrada de los Pozos,398,NO,NO,NO,NO,SI,SI,NO,NO,NO,14133160,-31.9074953420069,-65.0344580207268,SI
Córdoba,San Justo,Colonia Anita,8,NO,NO,NO,NO,NO,SI,NO,NO,NO,14140060,-31.1438629464364,-62.2135862922774,SI
Buenos Aires,General Arenales,Ascensión,4179,SI,SI,NO,NO,NO,SI,NO,SI,SI,6294020,-34.2368758979793,-61.103613881133,SI
Buenos Aires,General Arenales,Estación Arenales,90,NO,NO,NO,NO,NO,NO,NO,NO,NO,6294030,-34.2698455922697,-61.2926718130401,NO
Buenos Aires,General Arenales,Ferré,2004,NO,SI,NO,SI,NO,SI,SI,SI,SI,6294040,-34.1250383813873,-61.132654886464,SI
Buenos Aires,General Arenales,General Arenales,4321,NO,SI,SI,SI,NO,SI,SI,SI,SI,6294050,-34.3044679711077,-61.3056277788216,SI
Buenos Aires,General Arenales,La Angelita,265,NO,NO,NO,NO,NO,SI,SI,NO,NO,6294060,-34.2608740726731,-60.9685988224111,SI
Buenos Aires,General Arenales,La Trinidad,308,NO,SI,NO,SI,NO,SI,NO,NO,NO,6294070,-34.1068549430168,-61.1317020714357,SI
Buenos Aires,General Belgrano,General Belgrano,15394,SI,SI,SI,SI,SI,SI,SI,SI,SI,6301010,-35.7694577358026,-58.4944615102033,SI
Buenos Aires,General Belgrano,Gorchs,338,NO,NO,NO,NO,SI,SI,SI,SI,SI,6301020,-35.6733729629116,-58.9582999568816,SI
Buenos Aires,General Guido,General Guido,1291,NO,NO,SI,SI,SI,SI,SI,SI,SI,6308010,-36.6431651777017,-57.7905019037041,SI
Buenos Aires,General Guido,Labarden,799,NO,NO,SI,NO,NO,SI,SI,SI,SI,6308020,-36.9489668508723,-58.1035671819428,SI
Buenos Aires,General Juan Madariaga,Barrio Kennedy,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-37.0062217702401,-57.1417255856769,SI
Córdoba,San Javier,San Javier y Yacanto,1210,NO,NO,NO,NO,NO,SI,SI,SI,SI,14133170,-32.0266518585481,-65.027552227227,SI
Córdoba,San Javier,San José,967,NO,NO,NO,NO,NO,SI,SI,SI,SI,14133180,-31.9573259005881,-65.3152083482463,SI
Córdoba,San Javier,Villa de las Rosas,3103,NO,NO,NO,NO,NO,SI,NO,SI,SI,14133190,-31.9484733205417,-65.0550181621034,SI
Córdoba,San Javier,Villa Dolores,29854,SI,SI,NO,SI,NO,SI,SI,SI,SI,14133200,-31.9440434116077,-65.1961395608591,SI
Córdoba,San Javier,Villa La Viña,34,NO,NO,NO,NO,NO,SI,NO,NO,NO,14133210,-31.8727711509831,-65.0372746344972,SI
Córdoba,San Justo,Alicia,3305,SI,SI,NO,SI,SI,NO,SI,SI,SI,14140010,-31.9387491680744,-62.4657945680095,SI
Córdoba,San Justo,Altos de Chipión,1718,NO,NO,NO,SI,SI,NO,NO,SI,SI,14140020,-30.9563507625723,-62.3378881220879,SI
Córdoba,San Justo,Arroyito,22147,SI,SI,NO,SI,SI,SI,SI,SI,SI,14140030,-31.4193908735633,-63.0503444103203,SI
Córdoba,San Justo,Balnearia,6105,NO,NO,NO,NO,NO,NO,SI,SI,SI,14140040,-31.0107075696975,-62.6671044005114,SI
Córdoba,San Justo,Brinkmann,9890,SI,NO,NO,SI,NO,NO,SI,SI,SI,14140050,-30.8665250177702,-62.0356522438995,SI
Córdoba,San Justo,Colonia 10 de Julio,73,NO,NO,NO,NO,NO,NO,NO,NO,NO,14140070,-30.5273759974763,-62.114218229406,NO
Formosa,Formosa,Mojón de Fierro,1131,NO,NO,NO,NO,SI,SI,NO,SI,SI,34014050,-26.0345119719636,-58.0499307616902,SI
Formosa,Formosa,San Hilario,583,NO,NO,NO,NO,SI,SI,NO,NO,SI,34014060,-26.0248676792093,-58.6500726228772,SI
Formosa,Formosa,Villa del Carmen,3970,NO,NO,NO,SI,SI,NO,NO,SI,SI,34014070,-26.2522590977589,-58.252552869015,SI
Formosa,Formosa,Villa Trinidad,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-26.1828223055764,-58.1733930549121,NO
